32.38439, 0, 0, 0, 0, 0, 0, 0,0,True
32.41038, 0, 0, 0, 0, 142682415, 0, 0,0,True
32.41982, 0, 2962, 9, 7581, 142690238, 0, 0,0,True
32.43105, 0, 34162, 18, 24844, 142897216, 0, 0,0,True
32.43978, 0, 34338, 18, 25196, 142895703, 0, 0,0,True
32.45293, 0, 34338, 18, 25196, 142903170, 0, 0,0,True
32.46178, 0, 34338, 18, 25196, 142902435, 0, 2,0,True
32.47443, 0, 34338, 18, 25196, 142911627, 0, 2,0,True
32.48426, 0, 34338, 18, 25196, 142915851, 0, 2,0,True
32.49695, 0, 34338, 18, 25196, 142908616, 0, 2,0,True
32.50606, 0, 34338, 18, 25196, 142920033, 0, 2,0,True
32.51752, 0, 34338, 18, 25196, 142923475, 0, 2,0,True
32.52854, 0, 34338, 18, 25196, 142921309, 0, 2,0,True
32.5416, 0, 34338, 18, 25196, 142929972, 0, 2,0,True
32.55165, 0, 34338, 18, 25196, 142940385, 0, 2,0,True
32.56361, 0, 34338, 18, 25196, 142938996, 0, 2,0,True
32.57337, 0, 34338, 18, 25196, 142938996, 0, 2,0,True
32.58369, 0, 34338, 18, 25196, 142947188, 0, 2,0,True
32.59576, 0, 34338, 18, 25196, 142946325, 0, 2,0,True
32.60701, 0, 34338, 18, 25196, 142959036, 0, 2,0,True
32.61978, 0, 34338, 18, 25196, 142961424, 0, 2,0,True
32.62921, 0, 34338, 18, 25196, 142972627, 0, 2,0,True
32.63935, 0, 34338, 18, 25196, 142969406, 0, 2,0,True
32.65252, 0, 34338, 18, 25196, 142983484, 0, 2,0,True
32.66158, 0, 34338, 18, 25196, 142984052, 0, 2,0,True
32.67436, 0, 34338, 18, 25196, 142979093, 0, 2,0,True
32.68408, 0, 34338, 18, 25196, 142992244, 0, 2,0,True
32.69773, 0, 34338, 18, 25196, 142994201, 0, 2,0,True
32.70641, 0, 34338, 18, 25196, 143001299, 0, 2,0,True
32.71658, 0, 34338, 18, 25196, 143005523, 0, 2,0,True
32.72913, 0, 34338, 18, 25196, 143008188, 0, 2,0,True
32.73943, 0, 34338, 18, 25196, 143017291, 0, 2,0,True
32.752, 0, 34338, 18, 25196, 143021651, 0, 2,0,True
32.76166, 0, 34338, 18, 25196, 143026969, 0, 2,0,True
32.77502, 0, 34338, 18, 25196, 143020053, 0, 2,0,True
32.78447, 0, 34338, 18, 25196, 143033204, 0, 2,0,True
32.79451, 0, 34338, 18, 25196, 143033204, 0, 2,0,True
32.80767, 0, 34338, 18, 25196, 143036860, 0, 2,0,True
32.81741, 0, 34338, 18, 25196, 143035997, 0, 2,0,True
32.82801, 0, 34338, 18, 25196, 143045052, 0, 2,0,True
32.84122, 0, 34338, 18, 25196, 143056948, 0, 2,0,True
32.85125, 0, 34338, 18, 25196, 143060445, 0, 2,0,True
32.86263, 0, 34338, 18, 25196, 143074164, 0, 2,0,True
32.87288, 0, 34338, 18, 25196, 143075467, 0, 2,0,True
32.88579, 87.92339, 34338, 18, 25196, 143082356, 0, 2,0,True
32.89544, 87.92339, 34338, 18, 25196, 143082356, 0, 2,0,True
32.90672, 87.92339, 34338, 18, 25196, 143087315, 0, 2,0,True
32.91756, 87.92339, 34338, 18, 25196, 143090108, 0, 2,0,True
32.93033, 87.92339, 34338, 18, 25196, 143085149, 0, 2,0,True
32.93956, 87.92339, 34338, 18, 25196, 143097908, 0, 2,0,True
32.95236, 87.92339, 34338, 18, 25196, 143100560, 0, 2,0,True
32.96146, 87.92339, 34338, 18, 25196, 143106069, 0, 2,0,True
32.97449, 87.92339, 34338, 18, 25196, 143116571, 0, 2,0,True
32.98369, 87.92339, 34338, 18, 25196, 143127412, 0, 2,0,True
32.99556, 87.92339, 34338, 18, 25196, 143127412, 0, 2,0,True
33.00665, 87.92339, 34338, 18, 25196, 143133025, 0, 2,0,True
33.0182, 87.92339, 34338, 18, 25196, 143135164, 0, 2,0,True
33.02864, 87.92339, 34338, 18, 25196, 143136467, 0, 2,0,True
33.04017, 87.92339, 34338, 18, 25196, 143142964, 0, 2,0,True
33.05057, 87.92339, 34338, 18, 25196, 143149281, 0, 2,0,True
33.06294, 87.92339, 34338, 18, 25196, 143156084, 0, 2,0,True
33.07297, 87.92339, 34338, 18, 25196, 143161483, 0, 2,0,True
33.08516, 87.92339, 34338, 18, 25196, 143168372, 0, 2,0,True
33.09483, 87.92339, 34338, 18, 25196, 143170234, 0, 2,0,True
33.10585, 87.92339, 34338, 18, 25196, 143177986, 0, 2,0,True
33.1166, 87.92339, 34338, 18, 25196, 143180523, 0, 2,0,True
33.12984, 87.92339, 34338, 18, 25196, 143184619, 0, 35,0,True
33.13985, 87.92339, 34338, 18, 25196, 143193419, 0, 35,0,True
33.1517, 87.92339, 34338, 18, 25196, 143201875, 0, 35,0,True
33.16181, 87.92339, 34338, 18, 25196, 143205236, 0, 35,0,True
33.17251, 87.92339, 34338, 18, 25196, 143206539, 0, 35,0,True
33.18489, 87.92339, 34338, 18, 25196, 143217524, 0, 35,0,True
33.19483, 87.92339, 34338, 18, 25196, 143222923, 0, 35,0,True
33.20659, 87.92339, 34338, 18, 25196, 143226579, 0, 35,0,True
33.21685, 87.92339, 34338, 18, 25196, 143229372, 0, 35,0,True
33.23004, 87.92339, 34338, 18, 25196, 143238867, 0, 35,0,True
33.23961, 87.92339, 34338, 18, 25196, 143241268, 0, 35,0,True
33.25251, 87.92339, 34338, 18, 25196, 143246931, 0, 35,0,True
33.26208, 87.92339, 34338, 18, 25196, 143251011, 0, 35,0,True
33.27309, 87.92339, 33428, 17, 24675, 143249580, 0, 35,0,True
33.28408, 87.92339, 33428, 17, 24675, 143259075, 0, 35,0,True
33.29607, 87.92339, 33428, 17, 24675, 143263171, 0, 35,0,True
33.3059, 87.92339, 33428, 17, 24675, 143273716, 0, 35,0,True
33.31845, 87.92339, 33428, 17, 24675, 143277812, 0, 35,0,True
33.3285, 87.92339, 33428, 17, 24675, 143287307, 0, 35,0,True
33.33923, 87.92339, 33428, 17, 24675, 143289708, 0, 35,0,True
33.3521, 87.92339, 33428, 17, 24675, 143293254, 0, 35,0,True
33.36186, 87.92339, 33428, 17, 24675, 143308227, 0, 35,0,True
33.37312, 87.92339, 33428, 17, 24675, 143302014, 0, 35,0,True
33.38367, 87.92339, 33428, 17, 24675, 143315116, 0, 35,0,True
33.39507, 90.32333, 33428, 17, 24675, 143315116, 0, 35,0,True
33.40578, 90.32333, 33428, 17, 24675, 143318772, 0, 35,0,True
33.41893, 90.32333, 33428, 17, 24675, 143322054, 0, 35,0,True
33.42921, 90.32333, 33428, 17, 24675, 143330064, 0, 35,0,True
33.43913, 90.32333, 32170, 15, 23834, 143338755, 0, 35,0,True
33.45021, 90.32333, 32170, 15, 23834, 143341812, 0, 35,0,True
33.4625, 90.32333, 32170, 15, 23834, 143347779, 0, 35,0,True
33.47271, 90.32333, 32170, 15, 23834, 143355275, 0, 35,0,True
33.48427, 90.32333, 31526, 14, 23360, 143359176, 0, 35,0,True
33.49546, 90.32333, 30768, 13, 22913, 143361452, 0, 35,0,True
33.50687, 90.32333, 30768, 13, 22913, 143371206, 0, 35,0,True
33.51722, 90.32333, 30768, 13, 22913, 143378699, 0, 35,0,True
33.53065, 90.32333, 30768, 13, 22913, 143382722, 0, 35,0,True
33.53965, 90.32333, 30496, 12, 22571, 143394618, 0, 35,0,True
33.55161, 90.32333, 30496, 12, 22571, 143396016, 0, 35,0,True
33.56115, 90.32333, 30496, 12, 22571, 143400688, 0, 35,0,True
33.57384, 90.32333, 30496, 12, 22571, 143404776, 0, 35,0,True
33.58353, 90.32333, 30496, 12, 22571, 143415851, 0, 35,0,True
33.59584, 90.32333, 30496, 12, 22571, 143417909, 0, 35,0,True
33.60589, 90.32333, 30496, 12, 22571, 143423603, 0, 35,0,True
33.61783, 90.32333, 30496, 12, 22571, 143427699, 0, 35,0,True
33.62784, 90.32333, 30496, 12, 22571, 143434588, 0, 35,0,True
33.64075, 90.32333, 30484, 11, 22553, 143436973, 0, 35,0,True
33.65273, 90.32333, 30484, 11, 22553, 143448948, 0, 35,0,True
33.66232, 90.32333, 30484, 11, 22553, 143454773, 0, 35,0,True
33.6719, 90.32333, 30484, 11, 22553, 143458206, 0, 35,0,True
33.68353, 90.32333, 28086, 10, 20861, 143472460, 0, 35,0,True
33.69437, 90.32333, 28086, 10, 20861, 143472460, 0, 35,0,True
33.70649, 90.32333, 28086, 10, 20861, 143476116, 0, 35,0,True
33.71737, 90.32333, 28086, 10, 20861, 143488404, 0, 35,0,True
33.7298, 90.32333, 28086, 10, 20861, 143492500, 0, 35,0,True
33.73887, 90.32333, 28086, 10, 20861, 143500300, 0, 35,0,True
33.74995, 90.32333, 28086, 10, 20861, 143512852, 0, 35,0,True
33.76265, 90.32333, 3126, 8, 7915, 143513979, 0, 35,0,True
33.77253, 90.32333, 3126, 8, 7915, 143520381, 0, 35,0,True
33.78452, 90.32333, 3126, 8, 7915, 143532237, 0, 35,0,True
33.79457, 90.32333, 3126, 8, 7915, 143534203, 0, 69,0,True
33.80714, 90.32333, 3126, 8, 7915, 143537556, 0, 69,0,True
33.81682, 90.32333, 3126, 8, 7915, 143542306, 0, 69,0,True
33.82952, 90.32333, 3126, 8, 7915, 143549844, 0, 69,0,True
33.83848, 90.32333, 3126, 8, 7915, 143557644, 0, 69,0,True
33.85003, 90.32333, 3126, 8, 7915, 143570196, 0, 69,0,True
33.86081, 90.32333, 3126, 8, 7915, 143578956, 0, 69,0,True
33.87352, 90.32333, 3126, 8, 7915, 143578956, 0, 69,0,True
33.88333, 90.32333, 3126, 8, 7915, 143585182, 0, 69,0,True
33.89502, 90.32333, 3126, 8, 7915, 143591244, 0, 69,0,True
33.90575, 90.077, 3126, 8, 7915, 143593597, 0, 69,0,True
33.91874, 90.077, 3018, 8, 7735, 143598996, 0, 69,0,True
33.92868, 90.077, 3018, 8, 7735, 143607188, 0, 69,0,True
33.9408, 90.077, 3018, 8, 7735, 143613022, 0, 69,0,True
33.95016, 90.077, 3018, 8, 7735, 143622141, 0, 69,0,True
33.96288, 90.077, 3018, 8, 7735, 143630317, 0, 69,0,True
33.97289, 90.077, 3018, 8, 7735, 143632283, 0, 69,0,True
33.98431, 90.077, 3018, 8, 7735, 143638430, 0, 69,0,True
33.99418, 90.077, 3018, 8, 7735, 143640396, 0, 69,0,True
34.00584, 90.077, 3018, 8, 7735, 143650278, 0, 69,0,True
34.01684, 90.077, 3018, 8, 7735, 143659133, 0, 69,0,True
34.02934, 90.077, 3018, 8, 7735, 143662566, 0, 69,0,True
34.03938, 90.077, 3018, 8, 7735, 143674383, 0, 69,0,True
34.05198, 90.077, 3006, 7, 7717, 143684726, 0, 69,0,True
34.06155, 90.077, 3006, 7, 7717, 143683146, 0, 69,0,True
34.07392, 90.077, 3006, 7, 7717, 143689469, 0, 69,0,True
34.0837, 90.077, 3006, 7, 7717, 143705853, 0, 69,0,True
34.09573, 90.077, 3006, 7, 7717, 143703808, 0, 69,0,True
34.10518, 90.077, 3006, 7, 7717, 143707464, 0, 69,0,True
34.11683, 90.077, 3006, 7, 7717, 143712223, 0, 69,0,True
34.1275, 90.077, 3006, 7, 7717, 143720415, 0, 69,0,True
34.14066, 90.077, 3006, 7, 7717, 143729518, 0, 69,0,True
34.15064, 90.077, 3006, 7, 7717, 143736008, 0, 69,0,True
34.16181, 90.077, 3006, 7, 7717, 143738542, 0, 69,0,True
34.17221, 90.077, 3006, 7, 7717, 143742638, 0, 69,0,True
34.18397, 90.077, 3006, 7, 7717, 143745431, 0, 69,0,True
34.19413, 90.077, 3006, 7, 7717, 143750830, 0, 69,0,True
34.20679, 90.077, 3006, 7, 7717, 143762678, 0, 69,0,True
34.21667, 90.077, 3006, 7, 7717, 143774966, 0, 69,0,True
34.22961, 90.077, 3006, 7, 7717, 143779062, 0, 69,0,True
34.23829, 90.077, 3006, 7, 7717, 143786862, 0, 69,0,True
34.24995, 90.077, 3006, 7, 7717, 143799414, 0, 69,0,True
34.26121, 90.077, 3006, 7, 7717, 143799982, 0, 69,0,True
34.27257, 90.077, 3006, 7, 7717, 143802112, 0, 69,0,True
34.28266, 90.077, 3006, 7, 7717, 143810480, 0, 69,0,True
34.29519, 90.077, 3006, 7, 7717, 143814400, 0, 69,0,True
34.30508, 90.077, 3006, 7, 7717, 143824118, 0, 69,0,True
34.31802, 90.077, 3006, 7, 7717, 143828293, 0, 69,0,True
34.32787, 90.077, 3006, 7, 7717, 143837139, 0, 69,0,True
34.33842, 90.077, 3006, 7, 7717, 143840238, 0, 69,0,True
34.35131, 90.077, 3006, 7, 7717, 143852741, 0, 69,0,True
34.36115, 90.077, 3006, 7, 7717, 143858059, 0, 69,0,True
34.37203, 90.077, 3006, 7, 7717, 143865518, 0, 69,0,True
34.38453, 90.077, 3006, 7, 7717, 143867648, 0, 69,0,True
34.39484, 90.077, 3006, 7, 7717, 143873710, 0, 69,0,True
34.40686, 89.80116, 3006, 7, 7717, 143876063, 0, 69,0,True
34.41647, 89.80116, 3006, 7, 7717, 143884255, 0, 69,0,True
34.42934, 89.80116, 3006, 7, 7717, 143892343, 0, 69,0,True
34.43809, 89.80116, 3006, 7, 7717, 143902109, 0, 69,0,True
34.45055, 89.80116, 3006, 7, 7717, 143914661, 0, 69,0,True
34.46009, 89.80116, 3006, 7, 7717, 143913007, 0, 69,0,True
34.47289, 89.80116, 3006, 7, 7717, 143923165, 0, 102,0,True
34.48339, 89.80116, 3006, 7, 7717, 143931054, 0, 102,0,True
34.49474, 89.80116, 3006, 7, 7717, 143937280, 0, 102,0,True
34.50513, 89.80116, 3006, 7, 7717, 143936658, 0, 102,0,True
34.51633, 89.80116, 3006, 7, 7717, 143941599, 0, 102,0,True
34.52688, 89.80116, 3006, 7, 7717, 143951748, 0, 102,0,True
34.53937, 89.80116, 3006, 7, 7717, 143953495, 0, 102,0,True
34.54901, 89.80116, 3006, 7, 7717, 143961951, 0, 102,0,True
34.5617, 89.80116, 3006, 7, 7717, 143963822, 0, 102,0,True
34.57174, 89.80116, 3006, 7, 7717, 143980206, 0, 102,0,True
34.58367, 89.80116, 3006, 7, 7717, 143984302, 0, 102,0,True
34.59441, 89.80116, 3006, 7, 7717, 143988526, 0, 102,0,True
34.60573, 89.80116, 3006, 7, 7717, 143992054, 0, 102,0,True
34.6162, 89.80116, 3006, 7, 7717, 144000900, 0, 102,0,True
34.62856, 89.80116, 3006, 7, 7717, 143998280, 0, 102,0,True
34.63785, 89.80116, 3006, 7, 7717, 144010839, 0, 102,0,True
34.64942, 89.80116, 3006, 7, 7717, 144028790, 0, 102,0,True
34.65984, 89.80116, 3006, 7, 7717, 144027210, 0, 102,0,True
34.6714, 89.80116, 3006, 7, 7717, 144032151, 0, 102,0,True
34.6822, 89.80116, 3006, 7, 7717, 144036247, 0, 102,0,True
34.6947, 89.80116, 3006, 7, 7717, 144045742, 0, 102,0,True
34.70548, 89.80116, 3006, 7, 7717, 144047432, 0, 102,0,True
34.71733, 89.80116, 3006, 7, 7717, 144061686, 0, 102,0,True
34.72787, 89.80116, 3006, 7, 7717, 144069878, 0, 102,0,True
34.73972, 89.80116, 3006, 7, 7717, 144075530, 0, 102,0,True
34.74918, 89.80116, 3006, 7, 7717, 144086461, 0, 102,0,True
34.7604, 89.80116, 3006, 7, 7717, 144094894, 0, 102,0,True
34.77176, 89.80116, 3006, 7, 7717, 144094894, 0, 102,0,True
34.78389, 89.80116, 3006, 7, 7717, 144101783, 0, 102,0,True
34.79462, 89.80116, 3006, 7, 7717, 144107458, 0, 102,0,True
34.80579, 89.80116, 3006, 7, 7717, 144110838, 0, 102,0,True
34.81674, 89.80116, 3006, 7, 7717, 144121823, 0, 102,0,True
34.82745, 89.80116, 3006, 7, 7717, 144123126, 0, 102,0,True
34.83744, 89.80116, 3006, 7, 7717, 144137815, 0, 102,0,True
34.85033, 89.80116, 3006, 7, 7717, 144147574, 0, 102,0,True
34.86049, 89.80116, 3006, 7, 7717, 141629102, 0, 102,0,True
34.87272, 89.80116, 3006, 7, 7717, 141627799, 0, 102,0,True
34.8827, 89.80116, 3006, 7, 7717, 141629070, 0, 102,0,True
34.89563, 89.80116, 3006, 7, 7717, 141627799, 0, 102,0,True
34.90497, 89.80116, 3006, 7, 7717, 141634542, 0, 102,0,True
34.91704, 90.16319, 3006, 7, 7717, 141632758, 0, 102,0,True
34.9274, 90.16319, 3006, 7, 7717, 141632886, 0, 102,0,True
34.93865, 90.16319, 3006, 7, 7717, 141636562, 0, 102,0,True
34.94918, 90.16319, 3006, 7, 7717, 141636726, 0, 102,0,True
34.96056, 90.16319, 3006, 7, 7717, 141635328, 0, 102,0,True
34.97124, 90.16319, 3006, 7, 7717, 141641390, 0, 102,0,True
34.98365, 90.16319, 3006, 7, 7717, 141639504, 0, 102,0,True
34.99442, 90.16319, 3006, 7, 7717, 141640087, 0, 102,0,True
35.00526, 90.16319, 3006, 7, 7717, 141645046, 0, 102,0,True
35.01575, 90.16319, 3006, 7, 7717, 141645046, 0, 102,0,True
35.02794, 90.16319, 3006, 7, 7717, 141643080, 0, 102,0,True
35.03793, 90.16319, 3006, 7, 7717, 141648750, 0, 102,0,True
35.05028, 90.16319, 3006, 7, 7717, 141649014, 0, 102,0,True
35.05989, 90.16319, 3006, 7, 7717, 141648279, 0, 102,0,True
35.0723, 90.16319, 3006, 7, 7717, 141660646, 0, 102,0,True
35.08191, 90.16319, 3006, 7, 7717, 141661949, 0, 102,0,True
35.09487, 90.16319, 3006, 7, 7717, 141661205, 0, 102,0,True
35.10454, 90.16319, 3006, 7, 7717, 141670260, 0, 102,0,True
35.1166, 90.16319, 3006, 7, 7717, 141672974, 0, 102,0,True
35.12676, 90.16319, 3006, 7, 7717, 141674149, 0, 102,0,True
35.13906, 90.16319, 3006, 7, 7717, 141676422, 0, 135,0,True
35.14851, 90.16319, 3006, 7, 7717, 141676383, 0, 135,0,True
35.16099, 90.16319, 3006, 7, 7717, 141676288, 0, 135,0,True
35.17108, 90.16319, 3006, 7, 7717, 141680384, 0, 135,0,True
35.18302, 90.16319, 3006, 7, 7717, 141682350, 0, 135,0,True
35.19328, 90.16319, 3006, 7, 7717, 141686446, 0, 135,0,True
35.20585, 90.16319, 3006, 7, 7717, 141692232, 0, 135,0,True
35.21548, 90.16319, 3006, 7, 7717, 141694198, 0, 135,0,True
35.22775, 90.16319, 3006, 7, 7717, 141692232, 0, 135,0,True
35.23768, 90.16319, 3006, 7, 7717, 141697902, 0, 135,0,True
35.24788, 90.16319, 3006, 7, 7717, 141706358, 0, 135,0,True
35.26116, 90.16319, 3006, 7, 7717, 141704960, 0, 135,0,True
35.27069, 90.16319, 3006, 7, 7717, 141708874, 0, 135,0,True
35.28306, 90.16319, 3006, 7, 7717, 141715118, 0, 135,0,True
35.29334, 90.16319, 3006, 7, 7717, 141715118, 0, 135,0,True
35.30451, 90.16319, 3006, 7, 7717, 141729096, 0, 135,0,True
35.31454, 90.16319, 3006, 7, 7717, 141735158, 0, 135,0,True
35.32703, 90.16319, 3006, 7, 7717, 141737288, 0, 135,0,True
35.33908, 90.16319, 3006, 7, 7717, 141740810, 0, 135,0,True
35.34793, 90.16319, 3006, 7, 7717, 141747972, 0, 135,0,True
35.36105, 90.16319, 3006, 7, 7717, 141747886, 0, 135,0,True
35.37128, 90.16319, 3006, 7, 7717, 141756078, 0, 135,0,True
35.38285, 90.16319, 3006, 7, 7717, 141756206, 0, 135,0,True
35.39247, 90.16319, 3006, 7, 7717, 141760253, 0, 135,0,True
35.40483, 90.16319, 3006, 7, 7717, 141772101, 0, 135,0,True
35.41579, 90.16319, 3006, 7, 7717, 141772022, 0, 135,0,True
35.42485, 90.58447, 3006, 7, 7717, 141776118, 0, 135,0,True
35.43776, 90.58447, 3006, 7, 7717, 141782615, 0, 135,0,True
35.44758, 90.58447, 3006, 7, 7717, 141788278, 0, 135,0,True
35.46062, 90.58447, 3006, 7, 7717, 141788846, 0, 135,0,True
35.47078, 90.58447, 3006, 7, 7717, 141797038, 0, 135,0,True
35.4814, 90.58447, 3006, 7, 7717, 141801134, 0, 135,0,True
