10.54742,-0.01030798,0.007888984,-0.01720828,-0.1105787,-0.07513964,-0.0221929,0.9907745
10.55867,-0.01029427,0.007920779,-0.0172109,-0.1108271,-0.07505773,-0.02238777,0.9907485
10.57099,-0.01030435,0.007947734,-0.01721519,-0.1108182,-0.07498753,-0.0226676,0.9907484
10.58123,-0.01029493,0.007964868,-0.01722145,-0.1108432,-0.07495198,-0.02290799,0.9907428
10.60034,-0.01027203,0.007959818,-0.01723748,-0.1108564,-0.07473333,-0.02286133,0.9907589
10.60578,-0.01024449,0.007981559,-0.01725125,-0.110777,-0.0745381,-0.02302269,0.9907787
10.61321,-0.01020191,0.007993219,-0.01726419,-0.1108666,-0.07449898,-0.02287313,0.9907752
10.62394,-0.01015821,0.007996315,-0.01728845,-0.1110006,-0.0742649,-0.02286145,0.990778
10.63639,-0.01010681,0.00800564,-0.01730913,-0.1109225,-0.07406005,-0.02277675,0.990804
10.6468,-0.01006653,0.008025704,-0.01732093,-0.1109876,-0.07388462,-0.02266487,0.9908124
10.65733,-0.0100315,0.00803527,-0.01733381,-0.1110381,-0.0737242,-0.0225964,0.9908203
10.67034,-0.01000108,0.008047123,-0.01734126,-0.1111749,-0.07365806,-0.02259115,0.99081
10.68033,-0.009979382,0.008061424,-0.01736522,-0.1112595,-0.07365617,-0.02250332,0.9908026
10.69064,-0.009965993,0.008073049,-0.01738751,-0.1114446,-0.07360534,-0.02255951,0.9907843
10.70315,-0.009951793,0.008090995,-0.01740962,-0.1114919,-0.07376067,-0.02261125,0.9907662
10.71352,-0.009944759,0.008112082,-0.01742989,-0.1115541,-0.07366386,-0.02252875,0.9907683
10.72418,-0.00995402,0.008127278,-0.01743436,-0.1116402,-0.07370522,-0.02251794,0.9907557
10.7364,-0.00997211,0.008146819,-0.01742464,-0.1117028,-0.07378463,-0.02251152,0.990743
10.74624,-0.009983726,0.008168962,-0.01742297,-0.1117572,-0.07381138,-0.02252436,0.9907346
10.7576,-0.009977095,0.008183362,-0.01743132,-0.1117982,-0.07381465,-0.02264552,0.9907268
10.76967,-0.009972468,0.008197129,-0.0174498,-0.1118191,-0.07372924,-0.02263309,0.9907312
10.78006,-0.009949356,0.00820848,-0.0174554,-0.1119062,-0.07375946,-0.0225796,0.9907203
10.79097,-0.009927593,0.008227916,-0.01745903,-0.1119982,-0.07367532,-0.0224807,0.9907185
10.80314,-0.009904861,0.008244526,-0.01744395,-0.1120813,-0.07355206,-0.0223284,0.9907216
10.81342,-0.009886697,0.008259032,-0.01742983,-0.1120998,-0.07333897,-0.02229485,0.9907361
10.82556,-0.009865977,0.008262651,-0.01741713,-0.1122294,-0.07315446,-0.02226711,0.9907357
10.83573,-0.009832866,0.008278839,-0.01741582,-0.1121894,-0.07295869,-0.02218473,0.9907565
10.84664,-0.00979948,0.008283861,-0.01742804,-0.112215,-0.07273489,-0.0222759,0.9907681
10.85903,-0.009768374,0.0082874,-0.01744276,-0.1122124,-0.07270002,-0.0222956,0.9907705
10.86913,-0.009752452,0.008295432,-0.01745957,-0.1122106,-0.07255085,-0.02219563,0.9907838
10.88,-0.009746723,0.008315681,-0.0174678,-0.1122219,-0.07250843,-0.02222287,0.9907849
10.89231,-0.009745926,0.008335698,-0.0174545,-0.1122955,-0.07252793,-0.02224408,0.9907748
10.90246,-0.009744376,0.008362938,-0.01744825,-0.1123041,-0.07257935,-0.0222681,0.9907696
10.91345,-0.009748533,0.008380037,-0.0174585,-0.1123811,-0.07257763,-0.02228952,0.9907604
10.92594,-0.00974527,0.008399619,-0.0174877,-0.1123972,-0.07254666,-0.02229947,0.9907606
10.93556,-0.009748287,0.008413855,-0.01752126,-0.1124881,-0.07244629,-0.02224746,0.9907588
10.94642,-0.009747185,0.008425925,-0.01755595,-0.1125858,-0.07235178,-0.02221004,0.9907555
10.95916,-0.009752944,0.008450134,-0.01758784,-0.1126235,-0.07231466,-0.02211788,0.990756
10.96909,-0.009768188,0.008480128,-0.01760632,-0.1127387,-0.07233219,-0.02200058,0.9907442
10.98009,-0.009798318,0.008514013,-0.01762819,-0.1129054,-0.07231213,-0.02195559,0.9907277
10.99259,-0.009828061,0.008563928,-0.01764876,-0.1130614,-0.07237087,-0.02184042,0.9907082
11.00265,-0.009854078,0.008599108,-0.01768392,-0.1132237,-0.07239456,-0.02180609,0.9906886
11.01323,-0.009876311,0.008629356,-0.0177145,-0.1133902,-0.07255296,-0.0219232,0.9906554
11.02557,-0.009907611,0.00866765,-0.0177561,-0.1135375,-0.0725065,-0.021852,0.9906435
11.03605,-0.009923957,0.008703843,-0.01778895,-0.1137541,-0.07270413,-0.02172142,0.990607
11.04782,-0.009958327,0.008766895,-0.01778704,-0.1138391,-0.07256978,-0.02166107,0.9906085
11.05791,-0.0099838,0.008813953,-0.01779014,-0.1142351,-0.07254171,-0.02156494,0.9905671
11.06864,-0.01000525,0.008885091,-0.0177924,-0.114474,-0.07251538,-0.02132075,0.9905467
11.0812,-0.01001994,0.008941794,-0.01783347,-0.1148568,-0.07231894,-0.02129165,0.9905174
11.09153,-0.01002564,0.009019483,-0.01787549,-0.1150906,-0.07225168,-0.02126492,0.9904957
11.10219,-0.0100306,0.009099457,-0.01792359,-0.1157134,-0.07205699,-0.02118534,0.990439
11.11479,-0.01002326,0.009216079,-0.01797676,-0.1162355,-0.07164182,-0.02113115,0.9904092
11.12479,-0.01001768,0.009317441,-0.01799256,-0.1167919,-0.07124497,-0.02114214,0.9903721
