12.97313,0,0,0,0,0,0,1
12.98352,0.04300173,0.03544427,-0.2628101,-0.09220736,-0.08980178,-0.008550747,0.9916453
12.99926,0.04306062,0.03542707,-0.2628728,-0.09210571,-0.08946931,-0.00863315,0.9916841
13.00669,0.04309745,0.03542748,-0.2629209,-0.0922007,-0.08925949,-0.008594193,0.9916945
13.0241,0.04314204,0.03544801,-0.2629562,-0.09242561,-0.08894746,-0.008627472,0.9917013
13.03173,0.04318035,0.03547667,-0.2629871,-0.09257129,-0.08867787,-0.008664614,0.9917116
13.03841,0.04321414,0.03550676,-0.2630178,-0.09276013,-0.08843519,-0.008540574,0.9917166
13.04925,0.04326344,0.03554425,-0.2630361,-0.09297316,-0.08833815,-0.008685118,0.991704
13.06195,0.04328715,0.03558233,-0.2630624,-0.09315019,-0.08810963,-0.008715377,0.9917076
13.07206,0.04332,0.03559639,-0.2630838,-0.09330551,-0.08802264,-0.008670187,0.9917011
13.08404,0.04333756,0.03560658,-0.2630979,-0.09331608,-0.08789954,-0.00841039,0.9917132
13.09424,0.04336017,0.03561962,-0.2630945,-0.09336157,-0.08786751,-0.008290016,0.9917128
13.1055,0.04337457,0.03562305,-0.26306,-0.09358381,-0.08790663,-0.008467319,0.9916869
13.11969,0.04336863,0.03563856,-0.2630113,-0.09355935,-0.08783048,-0.008893283,0.9916922
13.12832,0.04337403,0.03566858,-0.2629935,-0.09378262,-0.08787113,-0.008911367,0.9916673
13.13885,0.04337614,0.03569753,-0.2629754,-0.09379065,-0.08792993,-0.008983168,0.9916607
13.15206,0.04338357,0.03570214,-0.2629619,-0.0938495,-0.08791743,-0.008746212,0.9916584
13.16117,0.04339684,0.03570795,-0.262951,-0.09371158,-0.0879976,-0.008656169,0.9916651
13.17239,0.04339161,0.03569624,-0.2629492,-0.09357009,-0.08801084,-0.008573232,0.991678
13.18517,0.0434034,0.03570234,-0.2629424,-0.09350764,-0.0880736,-0.008552767,0.9916785
13.19436,0.04341751,0.03572634,-0.26292,-0.09347155,-0.08816209,-0.008539253,0.9916742
13.20754,0.04341203,0.03573208,-0.2629031,-0.09368301,-0.08806598,-0.008499163,0.9916631
13.21664,0.04340824,0.03574029,-0.2628802,-0.09371036,-0.08800807,-0.008432011,0.9916662
13.22711,0.04341415,0.03573861,-0.2628548,-0.09368952,-0.08804979,-0.008407222,0.9916646
13.24207,0.04341089,0.03572511,-0.2628371,-0.09361554,-0.08805206,-0.00840931,0.9916714
13.25008,0.04340453,0.03571492,-0.2628229,-0.09366871,-0.08807792,-0.008362861,0.9916645
13.26018,0.04338837,0.03570671,-0.2627743,-0.0937047,-0.08811821,-0.0082925,0.9916582
13.27454,0.0433686,0.0357077,-0.2627035,-0.09376553,-0.0881403,-0.00832016,0.9916502
13.28309,0.04336278,0.03571205,-0.2626439,-0.09386897,-0.0882115,-0.008285625,0.9916344
13.29366,0.04335004,0.03572612,-0.2626045,-0.09395364,-0.08809637,-0.008305993,0.9916365
13.308,0.04335568,0.03575028,-0.2625586,-0.09394588,-0.0880615,-0.008322911,0.9916402
13.31633,0.0433541,0.03576887,-0.2625221,-0.09399539,-0.08796386,-0.008242927,0.9916447
13.32707,0.04336207,0.03577816,-0.2624818,-0.09407713,-0.08788635,-0.008327469,0.9916432
13.34074,0.04337311,0.03580781,-0.2624459,-0.09402054,-0.087771,-0.008415202,0.991658
13.34925,0.04338999,0.03582631,-0.2624133,-0.0940474,-0.08772517,-0.00849289,0.9916589
13.36036,0.04341002,0.03584217,-0.2623765,-0.09413996,-0.08764821,-0.008472721,0.9916571
13.37547,0.04343884,0.03587641,-0.2623317,-0.0942741,-0.08752076,-0.008308841,0.991657
13.38372,0.04345897,0.03591425,-0.2622845,-0.09455153,-0.0873962,-0.008220701,0.9916423
13.39403,0.04347539,0.03595758,-0.2622305,-0.09483091,-0.08723976,-0.008575409,0.9916264
13.40664,0.04349705,0.03604116,-0.2621701,-0.09516828,-0.08708747,-0.008715174,0.9916062
13.41645,0.04352184,0.03612815,-0.2620904,-0.09570641,-0.08679515,-0.008778083,0.9915794
13.42746,0.04357778,0.03623689,-0.261989,-0.09655629,-0.08655429,-0.008890317,0.9915171
13.44257,0.04366129,0.03642078,-0.2618738,-0.09775312,-0.08614124,-0.008653952,0.9914379
13.45032,0.0437103,0.03659936,-0.2618315,-0.09865854,-0.0857437,-0.008546825,0.9913837
13.46025,0.04376321,0.03680734,-0.2618068,-0.09953052,-0.08522589,-0.008452377,0.9913419
13.47199,0.04382787,0.03702788,-0.2617887,-0.1005416,-0.08485767,-0.008450225,0.9912716
13.48308,0.04388174,0.03725086,-0.2617898,-0.101683,-0.08432734,-0.008426928,0.9912006
13.49452,0.0439285,0.03748931,-0.2617893,-0.1028633,-0.0838402,-0.008482637,0.9911196
